symbol,entry_time,entry_price,exit_time,exit_price,initial_stop,stop_updates_count,pnl,pnl_pct,exit_reason
CZCE.SH605,2025-12-23 22:05:00.000000,2356.0,2025-12-24 22:35:00.000000,2353.0,2282.00,3,-90.00,-0.13%,移动止损 (前前绿柱堆间 K 线低点:2353.00)
CZCE.SH605,2026-01-22 11:20:00.000000,2148.0,2026-01-26 22:30:00.000000,2224.0,2138.00,8,2280.00,3.54%,移动止损 (前前绿柱堆间 K 线低点:2224.00)
CZCE.SH605,2026-01-28 10:00:00.000000,2210.0,2026-01-28 10:05:00.000000,2208.0,2208.00,1,-60.00,-0.09%,初始止损 (前前绿柱堆间 K 线低点:2208.00)
CZCE.SH605,2026-01-30 21:00:00.000000,2234.0,2026-02-03 10:40:00.000000,2219.0,2180.00,3,-450.00,-0.67%,初始止损 (前前绿柱堆间 K 线低点:2180.00)
CZCE.SH605,2026-02-27 14:55:00,2124.0,2026-03-02 09:05:00,2120.0,2096.00,3,-120.00,-0.19%,移动止损 (前前绿柱堆间 K 线低点:2120.00)
CZCE.SH605,2026-03-03 11:25:00,2090.0,2026-03-06 09:05:00,2297.0,2072.00,5,6210.00,9.90%,初始止损 (前前绿柱堆间 K 线低点:2072.00)
CZCE.SH605,2026-03-11 13:35:00,2444.0,2026-03-12 14:50:00,2482.0,2300.00,3,1140.00,1.55%,初始止损 (前前绿柱堆间 K 线低点:2300.00)
CZCE.SM605,2025-09-24 14:15:00.000000,5964.0,2025-09-24 14:50:00.000000,5954.0,5954.00,1,-150.00,-0.17%,初始止损 (前前绿柱堆间 K 线低点:5954.00)
CZCE.SM605,2025-10-20 10:10:00.000000,5806.0,2025-10-20 14:15:00.000000,5790.0,5744.00,3,-240.00,-0.28%,移动止损 (前前绿柱堆间 K 线低点:5790.00)
CZCE.SM605,2025-11-10 14:20:00.000000,5874.0,2025-11-11 14:10:00.000000,5868.0,5804.00,3,-90.00,-0.10%,移动止损 (前前绿柱堆间 K 线低点:5868.00)
CZCE.SM605,2025-11-24 10:05:00.000000,5704.0,2025-11-24 13:45:00.000000,5726.0,5658.00,4,330.00,0.39%,移动止损 (前前绿柱堆间 K 线低点:5726.00)
CZCE.SM605,2025-11-28 11:10:00.000000,5670.0,2025-11-28 14:05:00.000000,5660.0,5660.00,1,-150.00,-0.18%,初始止损 (前前绿柱堆间 K 线低点:5660.00)
CZCE.SM605,2025-12-29 13:30:00.000000,5924.0,2025-12-30 13:45:00.000000,5918.0,5842.00,3,-90.00,-0.10%,初始止损 (前前绿柱堆间 K 线低点:5842.00)
CZCE.SM605,2026-01-27 14:15:00.000000,5810.0,2026-01-27 14:20:00.000000,5830.0,5830.00,1,300.00,0.34%,初始止损 (前前绿柱堆间 K 线低点:5830.00)
CZCE.SM605,2026-01-28 14:35:00.000000,5822.0,2026-01-30 13:35:00.000000,5916.0,5794.00,4,1410.00,1.61%,移动止损 (前前绿柱堆间 K 线低点:5916.00)
CZCE.SR605,2025-11-24 13:35:00.000000,5317.0,2025-11-25 22:05:00.000000,5320.0,5299.00,2,30.00,0.06%,初始止损 (前前绿柱堆间 K 线低点:5299.00)
CZCE.SR605,2025-12-10 21:00:00.000000,5236.0,2025-12-11 10:05:00.000000,5221.0,5221.00,1,-150.00,-0.29%,初始止损 (前前绿柱堆间 K 线低点:5221.00)
CZCE.SR605,2025-12-15 10:30:00.000000,5232.0,2025-12-15 10:45:00.000000,5230.0,5230.00,1,-20.00,-0.04%,初始止损 (前前绿柱堆间 K 线低点:5230.00)
CZCE.SR605,2026-01-06 10:05:00.000000,5265.0,2026-01-07 10:30:00.000000,5285.0,5238.00,5,200.00,0.38%,移动止损 (前前绿柱堆间 K 线低点:5285.00)
CZCE.SR605,2026-01-12 14:15:00.000000,5294.0,2026-01-12 21:00:00.000000,5276.0,5276.00,1,-180.00,-0.34%,初始止损 (前前绿柱堆间 K 线低点:5276.00)
CZCE.SR605,2026-02-09 21:00:00.000000,5273.0,2026-02-10 10:55:00.000000,5271.0,5229.00,3,-20.00,-0.04%,初始止损 (前前绿柱堆间 K 线低点:5229.00)
CZCE.SR605,2026-02-25 10:35:00,5261.0,2026-02-25 14:20:00,5255.0,5238.00,3,-60.00,-0.11%,移动止损 (前前绿柱堆间 K 线低点:5255.00)
CZCE.SR605,2026-03-02 11:25:00,5327.0,2026-03-02 22:30:00,5316.0,5316.00,1,-110.00,-0.21%,初始止损 (前前绿柱堆间 K 线低点:5316.00)
CZCE.TA605,2025-11-26 11:20:00.000000,4744.0,2025-11-27 09:05:00.000000,4716.0,4694.00,2,-560.00,-0.59%,初始止损 (前前绿柱堆间 K 线低点:4694.00)
CZCE.TA605,2025-11-28 11:15:00.000000,4730.0,2025-12-01 22:50:00.000000,4816.0,4658.00,4,1720.00,1.82%,初始止损 (前前绿柱堆间 K 线低点:4658.00)
CZCE.TA605,2025-12-11 11:00:00.000000,4756.0,2025-12-11 21:35:00.000000,4688.0,4688.00,1,-1360.00,-1.43%,初始止损 (前前绿柱堆间 K 线低点:4688.00)
CZCE.TA605,2025-12-15 10:00:00.000000,4712.0,2025-12-15 21:00:00.000000,4690.0,4670.00,2,-440.00,-0.47%,初始止损 (前前绿柱堆间 K 线低点:4670.00)
CZCE.TA605,2025-12-23 22:00:00.000000,5120.0,2025-12-24 10:50:00.000000,5106.0,5002.00,3,-210.00,-0.27%,初始止损 (前前绿柱堆间 K 线低点:5002.00)
CZCE.TA605,2026-01-07 21:15:00.000000,5156.0,2026-01-07 22:25:00.000000,5106.0,5106.00,1,-750.00,-0.97%,初始止损 (前前绿柱堆间 K 线低点:5106.00)
CZCE.TA605,2026-01-13 11:20:00.000000,5166.0,2026-01-13 14:55:00.000000,5146.0,5090.00,3,-300.00,-0.39%,移动止损 (前前绿柱堆间 K 线低点:5146.00)
CZCE.TA605,2026-03-06 11:15:00,5940.0,2026-03-10 10:15:00,6518.0,5788.00,3,8670.00,9.73%,移动止损 (前前绿柱堆间 K 线低点:6518.00)
CZCE.TA605,2026-03-11 14:15:00,6590.0,2026-03-12 14:55:00,6946.0,6084.00,2,5340.00,5.40%,回测结束
CZCE.UR605,2025-09-24 13:35:00.000000,1727.0,2025-09-25 14:00:00.000000,1726.0,1712.00,4,-40.00,-0.06%,移动止损 (前前绿柱堆间 K 线低点:1726.00)
CZCE.UR605,2025-10-28 10:55:00.000000,1709.0,2025-10-28 11:05:00.000000,1707.0,1707.00,1,-80.00,-0.12%,初始止损 (前前绿柱堆间 K 线低点:1707.00)
CZCE.UR605,2025-11-04 14:25:00.000000,1716.0,2025-11-05 09:00:00.000000,1706.0,1706.00,1,-400.00,-0.58%,初始止损 (前前绿柱堆间 K 线低点:1706.00)
CZCE.UR605,2025-12-03 14:15:00.000000,1749.0,2025-12-03 14:20:00.000000,1750.0,1750.00,1,40.00,0.06%,初始止损 (前前绿柱堆间 K 线低点:1750.00)
CZCE.UR605,2025-12-17 11:15:00.000000,1685.0,2025-12-19 10:50:00.000000,1697.0,1666.00,5,480.00,0.71%,移动止损 (前前绿柱堆间 K 线低点:1697.00)
CZCE.UR605,2026-01-05 10:35:00.000000,1773.0,2026-01-05 14:40:00.000000,1768.0,1742.00,3,-200.00,-0.28%,移动止损 (前前绿柱堆间 K 线低点:1768.00)
CZCE.UR605,2026-01-14 14:45:00.000000,1811.0,2026-01-15 11:10:00.000000,1806.0,1773.00,3,-200.00,-0.28%,移动止损 (前前绿柱堆间 K 线低点:1806.00)
CZCE.UR605,2026-01-28 09:10:00.000000,1796.0,2026-01-30 10:05:00.000000,1787.0,1787.00,1,-360.00,-0.50%,初始止损 (前前绿柱堆间 K 线低点:1787.00)
CZCE.UR605,2026-02-11 14:15:00,1798.0,2026-02-13 14:15:00,1836.0,1781.00,5,1520.00,2.11%,移动止损 (前前绿柱堆间 K 线低点:1836.00)
CZCE.UR605,2026-02-27 15:00:00,1847.0,2026-03-02 09:30:00,1836.0,1836.00,1,-440.00,-0.60%,初始止损 (前前绿柱堆间 K 线低点:1836.00)
CZCE.UR605,2026-03-12 09:15:00,1901.0,2026-03-12 14:55:00,1875.0,1843.00,1,-1040.00,-1.37%,回测结束
DCE.a2605,2025-11-27 13:50:00.000000,4160.0,2025-11-28 09:50:00.000000,4160.0,4149.00,3,0.00,0.00%,初始止损 (前前绿柱堆间 K 线低点:4149.00)
DCE.a2605,2025-11-28 22:50:00.000000,4151.0,2025-11-28 22:55:00.000000,4150.0,4150.00,1,-20.00,-0.02%,初始止损 (前前绿柱堆间 K 线低点:4150.00)
DCE.a2605,2025-12-01 14:35:00.000000,4165.0,2025-12-01 21:00:00.000000,4156.0,4156.00,1,-180.00,-0.22%,初始止损 (前前绿柱堆间 K 线低点:4156.00)
DCE.a2605,2025-12-03 11:05:00.000000,4170.0,2025-12-04 09:05:00.000000,4168.0,4166.00,2,-40.00,-0.05%,初始止损 (前前绿柱堆间 K 线低点:4166.00)
DCE.a2605,2025-12-19 21:50:00.000000,4090.0,2025-12-22 14:20:00.000000,4123.0,4083.00,4,660.00,0.81%,初始止损 (前前绿柱堆间 K 线低点:4083.00)
DCE.a2605,2025-12-23 22:00:00.000000,4102.0,2025-12-24 21:40:00.000000,4109.0,4095.00,2,140.00,0.17%,初始止损 (前前绿柱堆间 K 线低点:4095.00)
DCE.a2605,2026-01-06 10:00:00.000000,4264.0,2026-01-08 13:30:00.000000,4357.0,4246.00,6,1860.00,2.18%,初始止损 (前前绿柱堆间 K 线低点:4246.00)
DCE.a2605,2026-01-15 21:00:00.000000,4346.0,2026-01-16 09:05:00.000000,4338.0,4314.00,3,-160.00,-0.18%,初始止损 (前前绿柱堆间 K 线低点:4314.00)
DCE.a2605,2026-01-20 14:30:00.000000,4343.0,2026-01-20 21:00:00.000000,4316.0,4316.00,1,-540.00,-0.62%,初始止损 (前前绿柱堆间 K 线低点:4316.00)
DCE.a2605,2026-02-06 22:35:00.000000,4399.0,2026-02-09 09:40:00.000000,4382.0,4382.00,1,-340.00,-0.39%,初始止损 (前前绿柱堆间 K 线低点:4382.00)
DCE.a2605,2026-03-11 21:10:00,4847.0,2026-03-12 14:10:00,4837.0,4798.00,3,-200.00,-0.21%,初始止损 (前前绿柱堆间 K 线低点:4798.00)
DCE.b2605,2025-12-02 14:05:00.000000,3576.0,2025-12-02 21:00:00.000000,3573.0,3561.00,2,-60.00,-0.08%,初始止损 (前前绿柱堆间 K 线低点:3561.00)
DCE.b2605,2025-12-10 22:00:00.000000,3492.0,2025-12-11 11:10:00.000000,3489.0,3470.00,3,-60.00,-0.09%,初始止损 (前前绿柱堆间 K 线低点:3470.00)
DCE.b2605,2025-12-25 10:05:00.000000,3433.0,2025-12-26 22:55:00.000000,3491.0,3417.00,3,1160.00,1.69%,初始止损 (前前绿柱堆间 K 线低点:3417.00)
DCE.b2605,2026-01-12 14:20:00.000000,3527.0,2026-01-13 09:00:00.000000,3525.0,3512.00,3,-40.00,-0.06%,初始止损 (前前绿柱堆间 K 线低点:3512.00)
DCE.b2605,2026-01-13 10:05:00.000000,3512.0,2026-01-13 10:10:00.000000,3528.0,3528.00,1,320.00,0.46%,初始止损 (前前绿柱堆间 K 线低点:3528.00)
DCE.b2605,2026-01-21 21:05:00.000000,3469.0,2026-01-23 09:00:00.000000,3496.0,3436.00,5,540.00,0.78%,初始止损 (前前绿柱堆间 K 线低点:3436.00)
DCE.b2605,2026-01-26 11:15:00.000000,3538.0,2026-01-26 14:00:00.000000,3529.0,3529.00,1,-180.00,-0.25%,初始止损 (前前绿柱堆间 K 线低点:3529.00)
DCE.b2605,2026-01-28 09:35:00.000000,3561.0,2026-01-28 14:35:00.000000,3565.0,3532.00,4,80.00,0.11%,移动止损 (前前绿柱堆间 K 线低点:3565.00)
DCE.b2605,2026-02-11 10:05:00.000000,3500.0,2026-02-11 13:50:00.000000,3507.0,3474.00,3,140.00,0.20%,移动止损 (前前绿柱堆间 K 线低点:3507.00)
DCE.b2605,2026-03-05 11:25:00,3626.0,2026-03-10 09:05:00,3745.0,3614.00,6,2380.00,3.28%,初始止损 (前前绿柱堆间 K 线低点:3614.00)
DCE.b2605,2026-03-11 14:30:00,3837.0,2026-03-12 13:35:00,3851.0,3696.00,4,280.00,0.36%,初始止损 (前前绿柱堆间 K 线低点:3696.00)
DCE.bb2607,2026-02-02 10:00:00,146.35,2026-02-02 10:05:00,146.05,146.05,1,-150.00,-0.20%,初始止损 (前前绿柱堆间 K 线低点:146.05)
DCE.c2605,2025-11-21 10:35:00.000000,2248.0,2025-11-24 09:10:00.000000,2252.0,2233.00,5,160.00,0.18%,移动止损 (前前绿柱堆间 K 线低点:2252.00)
DCE.c2605,2025-11-27 14:50:00.000000,2283.0,2025-11-27 21:10:00.000000,2270.0,2270.00,1,-520.00,-0.57%,初始止损 (前前绿柱堆间 K 线低点:2270.00)
DCE.c2605,2025-12-10 14:15:00.000000,2264.0,2025-12-11 09:00:00.000000,2262.0,2254.00,3,-80.00,-0.09%,移动止损 (前前绿柱堆间 K 线低点:2262.00)
DCE.c2605,2025-12-19 21:00:00.000000,2230.0,2025-12-22 14:20:00.000000,2228.0,2223.00,3,-80.00,-0.09%,移动止损 (前前绿柱堆间 K 线低点:2228.00)
DCE.c2605,2026-01-09 09:10:00.000000,2271.0,2026-01-09 09:40:00.000000,2267.0,2264.00,3,-160.00,-0.18%,移动止损 (前前绿柱堆间 K 线低点:2267.00)
DCE.c2605,2026-01-12 11:20:00.000000,2280.0,2026-01-13 09:00:00.000000,2278.0,2266.00,2,-80.00,-0.09%,初始止损 (前前绿柱堆间 K 线低点:2266.00)
DCE.c2605,2026-01-15 21:00:00.000000,2288.0,2026-01-16 09:05:00.000000,2283.0,2277.00,3,-200.00,-0.22%,移动止损 (前前绿柱堆间 K 线低点:2283.00)
DCE.c2605,2026-01-29 14:20:00.000000,2286.0,2026-01-30 11:05:00.000000,2283.0,2272.00,4,-120.00,-0.13%,移动止损 (前前绿柱堆间 K 线低点:2283.00)
DCE.c2605,2026-02-04 10:05:00.000000,2271.0,2026-02-04 11:05:00.000000,2268.0,2264.00,3,-120.00,-0.13%,移动止损 (前前绿柱堆间 K 线低点:2268.00)
DCE.c2605,2026-02-10 10:35:00.000000,2281.0,2026-02-10 21:00:00.000000,2285.0,2275.00,4,160.00,0.18%,移动止损 (前前绿柱堆间 K 线低点:2285.00)
DCE.c2605,2026-02-27 22:00:00,2377.0,2026-03-02 22:25:00,2382.0,2347.00,3,200.00,0.21%,移动止损 (前前绿柱堆间 K 线低点:2382.00)
DCE.c2605,2026-03-09 10:00:00,2432.0,2026-03-09 21:05:00,2391.0,2391.00,1,-1640.00,-1.69%,初始止损 (前前绿柱堆间 K 线低点:2391.00)
DCE.cs2605,2025-11-20 11:20:00.000000,2560.0,2025-11-20 14:35:00.000000,2552.0,2552.00,1,-240.00,-0.31%,初始止损 (前前绿柱堆间 K 线低点:2552.00)
DCE.cs2605,2025-11-21 10:00:00.000000,2567.0,2025-11-21 21:00:00.000000,2577.0,2553.00,3,300.00,0.39%,初始止损 (前前绿柱堆间 K 线低点:2553.00)
DCE.cs2605,2025-11-27 14:30:00.000000,2642.0,2025-11-27 22:40:00.000000,2630.0,2623.00,3,-360.00,-0.45%,移动止损 (前前绿柱堆间 K 线低点:2630.00)
DCE.cs2605,2025-12-19 21:00:00.000000,2542.0,2025-12-22 11:05:00.000000,2536.0,2531.00,3,-180.00,-0.24%,移动止损 (前前绿柱堆间 K 线低点:2536.00)
DCE.cs2605,2025-12-25 21:05:00.000000,2530.0,2025-12-26 09:40:00.000000,2534.0,2527.00,3,120.00,0.16%,移动止损 (前前绿柱堆间 K 线低点:2534.00)
DCE.cs2605,2025-12-26 10:05:00.000000,2542.0,2025-12-26 21:00:00.000000,2548.0,2534.00,2,180.00,0.24%,初始止损 (前前绿柱堆间 K 线低点:2534.00)
DCE.cs2605,2026-01-06 22:00:00.000000,2554.0,2026-01-08 14:15:00.000000,2570.0,2538.00,5,480.00,0.63%,移动止损 (前前绿柱堆间 K 线低点:2570.00)
DCE.cs2605,2026-01-09 09:05:00.000000,2582.0,2026-01-09 09:10:00.000000,2581.0,2581.00,1,-30.00,-0.04%,初始止损 (前前绿柱堆间 K 线低点:2581.00)
DCE.cs2605,2026-01-22 21:25:00.000000,2607.0,2026-01-23 09:00:00.000000,2600.0,2600.00,1,-210.00,-0.27%,初始止损 (前前绿柱堆间 K 线低点:2600.00)
DCE.cs2605,2026-02-13 11:10:00,2639.0,2026-02-13 11:15:00,2642.0,2642.00,1,90.00,0.11%,初始止损 (前前绿柱堆间 K 线低点:2642.00)
DCE.cs2605,2026-02-24 10:05:00,2679.0,2026-02-25 22:40:00,2667.0,2633.00,4,-360.00,-0.45%,初始止损 (前前绿柱堆间 K 线低点:2633.00)
DCE.cs2605,2026-03-04 21:25:00,2695.0,2026-03-04 21:40:00,2692.0,2686.00,3,-90.00,-0.11%,移动止损 (前前绿柱堆间 K 线低点:2692.00)
DCE.cs2605,2026-03-09 10:00:00,2753.0,2026-03-09 14:10:00,2709.0,2709.00,1,-1320.00,-1.60%,初始止损 (前前绿柱堆间 K 线低点:2709.00)
DCE.eb2604,2025-11-26 14:50:00.000000,6671.0,2025-11-26 21:00:00.000000,6652.0,6652.00,1,-190.00,-0.28%,初始止损 (前前绿柱堆间 K 线低点:6652.00)
DCE.eb2604,2025-11-28 11:20:00.000000,6691.0,2025-12-01 09:00:00.000000,6675.0,6621.00,2,-160.00,-0.24%,初始止损 (前前绿柱堆间 K 线低点:6621.00)
DCE.eb2604,2025-12-02 21:00:00.000000,6677.0,2025-12-03 09:45:00.000000,6693.0,6612.00,2,160.00,0.24%,初始止损 (前前绿柱堆间 K 线低点:6612.00)
DCE.eb2604,2025-12-15 09:50:00.000000,6616.0,2025-12-15 13:50:00.000000,6611.0,6553.00,2,-75.00,-0.08%,初始止损 (前前绿柱堆间 K 线低点:6553.00)
DCE.eb2604,2025-12-24 09:00:00.000000,6616.0,2025-12-25 10:55:00.000000,6690.0,6584.00,2,1110.00,1.12%,初始止损 (前前绿柱堆间 K 线低点:6584.00)
DCE.eb2604,2025-12-26 14:20:00.000000,6829.0,2025-12-29 10:10:00.000000,6849.0,6723.00,3,200.00,0.29%,移动止损 (前前绿柱堆间 K 线低点:6849.00)
DCE.eb2604,2025-12-30 10:40:00.000000,6897.0,2025-12-31 09:05:00.000000,6896.0,6829.00,2,-10.00,-0.01%,初始止损 (前前绿柱堆间 K 线低点:6829.00)
DCE.eb2604,2026-01-09 14:50:00.000000,7004.0,2026-01-09 21:00:00.000000,6983.0,6983.00,1,-210.00,-0.30%,初始止损 (前前绿柱堆间 K 线低点:6983.00)
DCE.eb2604,2026-01-14 09:25:00.000000,7182.0,2026-01-15 11:05:00.000000,7229.0,7112.00,4,470.00,0.65%,移动止损 (前前绿柱堆间 K 线低点:7229.00)
DCE.eb2604,2026-01-19 22:30:00.000000,7309.0,2026-01-19 22:35:00.000000,7306.0,7306.00,1,-30.00,-0.04%,初始止损 (前前绿柱堆间 K 线低点:7306.00)
DCE.eb2604,2026-01-21 10:55:00.000000,7400.0,2026-01-21 14:25:00.000000,7337.0,7337.00,1,-630.00,-0.85%,初始止损 (前前绿柱堆间 K 线低点:7337.00)
DCE.eb2604,2026-02-25 22:15:00,7579.0,2026-02-26 21:05:00,7559.0,7545.00,2,-200.00,-0.26%,初始止损 (前前绿柱堆间 K 线低点:7545.00)
DCE.eb2604,2026-03-02 11:15:00,7712.0,2026-03-04 09:25:00,8069.0,7511.00,4,3570.00,4.63%,初始止损 (前前绿柱堆间 K 线低点:7511.00)
DCE.eb2604,2026-03-04 21:55:00,8221.0,2026-03-10 09:05:00,9540.0,8004.00,6,13190.00,16.04%,初始止损 (前前绿柱堆间 K 线低点:8004.00)
DCE.eb2604,2026-03-12 09:40:00,10548.0,2026-03-12 14:50:00,9872.0,9872.00,1,-3380.00,-6.41%,初始止损 (前前绿柱堆间 K 线低点:9872.00)
DCE.eg2605,2025-11-24 13:30:00.000000,3957.0,2025-11-25 14:25:00.000000,3972.0,3929.00,4,300.00,0.38%,移动止损 (前前绿柱堆间 K 线低点:3972.00)
DCE.eg2605,2025-11-26 11:25:00.000000,3966.0,2025-11-26 13:30:00.000000,3963.0,3963.00,1,-60.00,-0.08%,初始止损 (前前绿柱堆间 K 线低点:3963.00)
DCE.eg2605,2025-11-28 11:20:00.000000,3980.0,2025-11-28 22:50:00.000000,3976.0,3939.00,4,-80.00,-0.10%,移动止损 (前前绿柱堆间 K 线低点:3976.00)
DCE.eg2605,2025-12-10 09:05:00.000000,3795.0,2025-12-10 13:35:00.000000,3787.0,3735.00,3,-160.00,-0.21%,移动止损 (前前绿柱堆间 K 线低点:3787.00)
DCE.eg2605,2025-12-18 22:25:00.000000,3774.0,2025-12-19 09:25:00.000000,3763.0,3763.00,1,-220.00,-0.29%,初始止损 (前前绿柱堆间 K 线低点:3763.00)
DCE.eg2605,2025-12-26 14:15:00.000000,3846.0,2025-12-29 21:00:00.000000,3825.0,3794.00,3,-420.00,-0.55%,移动止损 (前前绿柱堆间 K 线低点:3825.00)
DCE.eg2605,2026-01-12 10:10:00.000000,3902.0,2026-01-12 14:10:00.000000,3875.0,3844.00,2,-540.00,-0.69%,初始止损 (前前绿柱堆间 K 线低点:3844.00)
DCE.eg2605,2026-02-03 22:50:00.000000,3770.0,2026-02-04 21:00:00.000000,3760.0,3735.00,2,-200.00,-0.27%,初始止损 (前前绿柱堆间 K 线低点:3735.00)
DCE.eg2605,2026-02-06 10:10:00.000000,3744.0,2026-02-06 21:00:00.000000,3719.0,3719.00,1,-500.00,-0.67%,初始止损 (前前绿柱堆间 K 线低点:3719.00)
DCE.eg2605,2026-03-04 22:35:00,4049.0,2026-03-06 09:05:00,4183.0,3981.00,3,2680.00,3.31%,初始止损 (前前绿柱堆间 K 线低点:3981.00)
DCE.eg2605,2026-03-06 14:20:00,4340.0,2026-03-09 22:10:00,4546.0,4196.00,5,4120.00,4.75%,移动止损 (前前绿柱堆间 K 线低点:4546.00)
DCE.eg2605,2026-03-11 21:10:00,4775.0,2026-03-12 14:00:00,4730.0,4271.00,3,-900.00,-0.94%,初始止损 (前前绿柱堆间 K 线低点:4271.00)
DCE.fb2605,2026-02-24 09:15:00,1282.5,2026-02-24 13:50:00,1280.0,1278.50,3,-175.00,-0.19%,移动止损 (前前绿柱堆间 K 线低点:1280.00)
DCE.fb2605,2026-03-02 11:15:00,1282.0,2026-03-02 11:30:00,1281.0,1281.00,1,-70.00,-0.08%,初始止损 (前前绿柱堆间 K 线低点:1281.00)
DCE.i2605,2025-11-21 10:55:00.000000,755.0,2025-11-21 21:00:00.000000,752.0,752.00,1,-300.00,-0.40%,初始止损 (前前绿柱堆间 K 线低点:752.00)
DCE.i2605,2025-12-01 14:25:00.000000,776.0,2025-12-02 11:20:00.000000,776.0,766.00,3,0.00,0.00%,初始止损 (前前绿柱堆间 K 线低点:766.00)
DCE.i2605,2025-12-22 14:45:00.000000,781.0,2025-12-22 21:00:00.000000,779.5,779.50,1,-150.00,-0.19%,初始止损 (前前绿柱堆间 K 线低点:779.50)
DCE.i2605,2025-12-26 21:00:00.000000,788.0,2025-12-30 14:05:00.000000,795.0,773.00,6,700.00,0.89%,移动止损 (前前绿柱堆间 K 线低点:795.00)
DCE.i2605,2026-01-05 11:25:00.000000,798.5,2026-01-05 21:00:00.000000,794.0,794.00,1,-450.00,-0.56%,初始止损 (前前绿柱堆间 K 线低点:794.00)
DCE.i2605,2026-01-21 22:00:00.000000,786.5,2026-01-22 09:40:00.000000,784.5,782.50,2,-200.00,-0.25%,初始止损 (前前绿柱堆间 K 线低点:782.50)
DCE.i2605,2026-01-26 22:05:00.000000,787.0,2026-01-26 22:10:00.000000,787.0,787.00,1,0.00,0.00%,初始止损 (前前绿柱堆间 K 线低点:787.00)
DCE.i2605,2026-01-29 11:10:00.000000,794.5,2026-01-29 22:40:00.000000,797.0,785.00,4,250.00,0.31%,移动止损 (前前绿柱堆间 K 线低点:797.00)
DCE.i2605,2026-01-30 21:40:00.000000,793.0,2026-02-02 09:00:00.000000,788.0,788.00,1,-500.00,-0.63%,初始止损 (前前绿柱堆间 K 线低点:788.00)
DCE.i2605,2026-02-27 09:05:00,749.5,2026-02-27 10:05:00,748.0,744.50,3,-150.00,-0.20%,移动止损 (前前绿柱堆间 K 线低点:748.00)
DCE.i2605,2026-03-02 14:15:00,752.0,2026-03-03 13:35:00,748.0,745.50,2,-400.00,-0.53%,初始止损 (前前绿柱堆间 K 线低点:745.50)
DCE.i2605,2026-03-03 22:00:00,750.0,2026-03-03 22:10:00,747.5,747.50,1,-250.00,-0.33%,初始止损 (前前绿柱堆间 K 线低点:747.50)
DCE.i2605,2026-03-04 21:30:00,757.5,2026-03-05 14:50:00,766.0,748.50,4,850.00,1.12%,移动止损 (前前绿柱堆间 K 线低点:766.00)
DCE.i2605,2026-03-06 09:05:00,762.0,2026-03-06 22:30:00,774.5,756.00,4,1250.00,1.64%,初始止损 (前前绿柱堆间 K 线低点:756.00)
DCE.i2605,2026-03-11 23:00:00,791.5,2026-03-12 15:00:00,795.5,787.50,2,400.00,0.51%,回测结束
DCE.jd2605,2025-10-20 13:45:00.000000,3348.0,2025-10-21 11:20:00.000000,3343.0,3295.00,3,-100.00,-0.15%,移动止损 (前前绿柱堆间 K 线低点:3343.00)
DCE.jd2605,2025-10-29 09:05:00.000000,3463.0,2025-10-30 09:00:00.000000,3475.0,3436.00,4,240.00,0.35%,移动止损 (前前绿柱堆间 K 线低点:3475.00)
DCE.jd2605,2025-11-03 14:05:00.000000,3504.0,2025-11-04 10:45:00.000000,3499.0,3452.00,2,-100.00,-0.14%,初始止损 (前前绿柱堆间 K 线低点:3452.00)
DCE.jd2605,2025-11-20 10:00:00.000000,3499.0,2025-11-21 10:35:00.000000,3495.0,3457.00,3,-80.00,-0.11%,初始止损 (前前绿柱堆间 K 线低点:3457.00)
DCE.jd2605,2025-12-08 14:05:00.000000,3624.0,2025-12-09 11:00:00.000000,3618.0,3584.00,3,-120.00,-0.17%,移动止损 (前前绿柱堆间 K 线低点:3618.00)
DCE.jd2605,2025-12-15 09:15:00.000000,3553.0,2025-12-15 13:35:00.000000,3556.0,3524.00,3,60.00,0.08%,初始止损 (前前绿柱堆间 K 线低点:3524.00)
DCE.jd2605,2025-12-26 14:00:00.000000,3570.0,2025-12-29 10:50:00.000000,3576.0,3540.00,4,120.00,0.17%,移动止损 (前前绿柱堆间 K 线低点:3576.00)
DCE.jd2605,2026-01-08 09:10:00.000000,3557.0,2026-01-09 09:10:00.000000,3536.0,3536.00,1,-420.00,-0.59%,初始止损 (前前绿柱堆间 K 线低点:3536.00)
DCE.jd2605,2026-01-15 13:30:00.000000,3601.0,2026-01-15 13:35:00.000000,3590.0,3590.00,1,-220.00,-0.31%,初始止损 (前前绿柱堆间 K 线低点:3590.00)
DCE.jd2605,2026-02-06 11:30:00,3439.0,2026-02-09 14:30:00,3411.0,3383.00,4,-560.00,-0.81%,移动止损 (前前绿柱堆间 K 线低点:3411.00)
DCE.jd2605,2026-02-12 10:00:00,3428.0,2026-02-24 10:15:00,3473.0,3357.00,6,900.00,1.31%,移动止损 (前前绿柱堆间 K 线低点:3473.00)
DCE.jd2605,2026-02-27 14:35:00,3434.0,2026-03-02 09:05:00,3426.0,3426.00,1,-160.00,-0.23%,初始止损 (前前绿柱堆间 K 线低点:3426.00)
DCE.jd2605,2026-03-11 14:50:00,3443.0,2026-03-11 14:55:00,3441.0,3441.00,1,-40.00,-0.06%,初始止损 (前前绿柱堆间 K 线低点:3441.00)
